"year","orig_msa","dest_msa","period","mode","purpose","nautos","trips"
2035,3,0,"PM","SR","Other",4,1762
2035,3,0,"PM","SR","Work",0,209
2035,3,0,"PM","SR","Work",1,394
2035,3,0,"PM","SR","Work",2,815
2035,3,0,"PM","SR","Work",3,362
2035,3,0,"PM","SR","Work",4,320
2035,3,0,"PM","TRN","Other",0,400
2035,3,0,"PM","TRN","Other",1,333
2035,3,0,"PM","TRN","Other",2,404
2035,3,0,"PM","TRN","Other",3,180
2035,3,0,"PM","TRN","Other",4,119
2035,3,0,"PM","TRN","Work",0,894
2035,3,0,"PM","TRN","Work",1,560
2035,3,0,"PM","TRN","Work",2,464
2035,3,0,"PM","TRN","Work",3,144
2035,3,0,"PM","TRN","Work",4,94
2035,3,1,"AM","DA","Other",0,92
2035,3,1,"AM","DA","Other",1,1015
2035,3,1,"AM","DA","Other",2,2855
2035,3,1,"AM","DA","Other",3,1194
2035,3,1,"AM","DA","Other",4,647
2035,3,1,"AM","DA","Work",0,150
2035,3,1,"AM","DA","Work",1,4476
2035,3,1,"AM","DA","Work",2,13265
2035,3,1,"AM","DA","Work",3,6298
2035,3,1,"AM","DA","Work",4,2937
2035,3,1,"AM","NM","Other",0,21
2035,3,1,"AM","NM","Other",1,26
2035,3,1,"AM","NM","Other",2,23
2035,3,1,"AM","NM","Other",3,14
2035,3,1,"AM","NM","Other",4,4
2035,3,1,"AM","NM","Work",0,7
2035,3,1,"AM","NM","Work",1,18
2035,3,1,"AM","NM","Work",2,11
2035,3,1,"AM","NM","Work",3,3
2035,3,1,"AM","NM","Work",4,4
2035,3,1,"AM","SR","Other",0,175
2035,3,1,"AM","SR","Other",1,1628
2035,3,1,"AM","SR","Other",2,3572
2035,3,1,"AM","SR","Other",3,1649
2035,3,1,"AM","SR","Other",4,1174
2035,3,1,"AM","SR","Work",0,159
2035,3,1,"AM","SR","Work",1,503
2035,3,1,"AM","SR","Work",2,1877
2035,3,1,"AM","SR","Work",3,1040
2035,3,1,"AM","SR","Work",4,705
2035,3,1,"AM","TRN","Other",0,48
2035,3,1,"AM","TRN","Other",1,79
2035,3,1,"AM","TRN","Other",2,163
2035,3,1,"AM","TRN","Other",3,71
2035,3,1,"AM","TRN","Other",4,60
2035,3,1,"AM","TRN","Work",0,393
2035,3,1,"AM","TRN","Work",1,419
2035,3,1,"AM","TRN","Work",2,566
2035,3,1,"AM","TRN","Work",3,211
2035,3,1,"AM","TRN","Work",4,132
2035,3,1,"EA","DA","Other",1,33
2035,3,1,"EA","DA","Other",2,87
2035,3,1,"EA","DA","Other",3,44
2035,3,1,"EA","DA","Other",4,11
2035,3,1,"EA","DA","Work",0,64
2035,3,1,"EA","DA","Work",1,1454
2035,3,1,"EA","DA","Work",2,4058
2035,3,1,"EA","DA","Work",3,1905
2035,3,1,"EA","DA","Work",4,959
2035,3,1,"EA","NM","Other",1,2
2035,3,1,"EA","NM","Other",2,3
2035,3,1,"EA","NM","Work",0,2
2035,3,1,"EA","NM","Work",1,2
2035,3,1,"EA","NM","Work",2,3
2035,3,1,"EA","NM","Work",3,1
2035,3,1,"EA","SR","Other",0,5
2035,3,1,"EA","SR","Other",1,55
2035,3,1,"EA","SR","Other",2,114
2035,3,1,"EA","SR","Other",3,48
2035,3,1,"EA","SR","Other",4,32
2035,3,1,"EA","SR","Work",0,79
2035,3,1,"EA","SR","Work",1,187
2035,3,1,"EA","SR","Work",2,553
2035,3,1,"EA","SR","Work",3,324
2035,3,1,"EA","SR","Work",4,179
2035,3,1,"EA","TRN","Other",0,4
2035,3,1,"EA","TRN","Other",1,4
2035,3,1,"EA","TRN","Other",2,4
2035,3,1,"EA","TRN","Other",3,1
2035,3,1,"EA","TRN","Other",4,1
2035,3,1,"EA","TRN","Work",0,169
2035,3,1,"EA","TRN","Work",1,136
2035,3,1,"EA","TRN","Work",2,173
2035,3,1,"EA","TRN","Work",3,62
2035,3,1,"EA","TRN","Work",4,39
2035,3,1,"MD","DA","Other",0,266
2035,3,1,"MD","DA","Other",1,3749
2035,3,1,"MD","DA","Other",2,9671
2035,3,1,"MD","DA","Other",3,3720
2035,3,1,"MD","DA","Other",4,1815
2035,3,1,"MD","DA","Work",0,105
2035,3,1,"MD","DA","Work",1,2688
2035,3,1,"MD","DA","Work",2,6884
2035,3,1,"MD","DA","Work",3,3061
2035,3,1,"MD","DA","Work",4,1487
2035,3,1,"MD","NM","Other",0,95
2035,3,1,"MD","NM","Other",1,114
2035,3,1,"MD","NM","Other",2,198
2035,3,1,"MD","NM","Other",3,52
2035,3,1,"MD","NM","Other",4,23
2035,3,1,"MD","NM","Work",0,13
2035,3,1,"MD","NM","Work",1,13
2035,3,1,"MD","NM","Work",2,17
2035,3,1,"MD","NM","Work",4,1
2035,3,1,"MD","SR","Other",0,476
2035,3,1,"MD","SR","Other",1,3617
2035,3,1,"MD","SR","Other",2,7049
2035,3,1,"MD","SR","Other",3,3435
2035,3,1,"MD","SR","Other",4,2193
2035,3,1,"MD","SR","Work",0,101
2035,3,1,"MD","SR","Work",1,277
2035,3,1,"MD","SR","Work",2,835
2035,3,1,"MD","SR","Work",3,485
2035,3,1,"MD","SR","Work",4,306
2035,3,1,"MD","TRN","Other",0,204
2035,3,1,"MD","TRN","Other",1,171
2035,3,1,"MD","TRN","Other",2,240
2035,3,1,"MD","TRN","Other",3,105
2035,3,1,"MD","TRN","Other",4,66
2035,3,1,"MD","TRN","Work",0,213
2035,3,1,"MD","TRN","Work",1,215
2035,3,1,"MD","TRN","Work",2,252
2035,3,1,"MD","TRN","Work",3,77
2035,3,1,"MD","TRN","Work",4,64
2035,3,1,"NT","DA","Other",0,49
2035,3,1,"NT","DA","Other",1,963
2035,3,1,"NT","DA","Other",2,2539
2035,3,1,"NT","DA","Other",3,999
2035,3,1,"NT","DA","Other",4,457
2035,3,1,"NT","DA","Work",0,41
2035,3,1,"NT","DA","Work",1,905
2035,3,1,"NT","DA","Work",2,2245
2035,3,1,"NT","DA","Work",3,964
2035,3,1,"NT","DA","Work",4,477
2035,3,1,"NT","NM","Other",0,27
2035,3,1,"NT","NM","Other",1,35
2035,3,1,"NT","NM","Other",2,78
2035,3,1,"NT","NM","Other",3,24
2035,3,1,"NT","NM","Other",4,14
2035,3,1,"NT","NM","Work",0,2
2035,3,1,"NT","NM","Work",1,10
2035,3,1,"NT","NM","Work",2,11
2035,3,1,"NT","NM","Work",3,2
2035,3,1,"NT","NM","Work",4,1
2035,3,1,"NT","SR","Other",0,106
2035,3,1,"NT","SR","Other",1,961
2035,3,1,"NT","SR","Other",2,1845
2035,3,1,"NT","SR","Other",3,953
2035,3,1,"NT","SR","Other",4,631
2035,3,1,"NT","SR","Work",0,25
2035,3,1,"NT","SR","Work",1,83
2035,3,1,"NT","SR","Work",2,228
2035,3,1,"NT","SR","Work",3,130
2035,3,1,"NT","SR","Work",4,81
2035,3,1,"NT","TRN","Other",0,60
2035,3,1,"NT","TRN","Other",1,58
2035,3,1,"NT","TRN","Other",2,63
2035,3,1,"NT","TRN","Other",3,26
2035,3,1,"NT","TRN","Other",4,20
2035,3,1,"NT","TRN","Work",0,62
2035,3,1,"NT","TRN","Work",1,71
2035,3,1,"NT","TRN","Work",2,73
2035,3,1,"NT","TRN","Work",3,32
2035,3,1,"NT","TRN","Work",4,10
2035,3,1,"PM","DA","Other",0,107
2035,3,1,"PM","DA","Other",1,1500
2035,3,1,"PM","DA","Other",2,4020
2035,3,1,"PM","DA","Other",3,1590
2035,3,1,"PM","DA","Other",4,748
2035,3,1,"PM","DA","Work",0,140
2035,3,1,"PM","DA","Work",1,2937
2035,3,1,"PM","DA","Work",2,6828
2035,3,1,"PM","DA","Work",3,3029
2035,3,1,"PM","DA","Work",4,1250
2035,3,1,"PM","NM","Other",0,38
2035,3,1,"PM","NM","Other",1,69
2035,3,1,"PM","NM","Other",2,101
2035,3,1,"PM","NM","Other",3,33
2035,3,1,"PM","NM","Other",4,18
2035,3,1,"PM","NM","Work",0,10
2035,3,1,"PM","NM","Work",1,28
2035,3,1,"PM","NM","Work",2,36
2035,3,1,"PM","NM","Work",3,13
2035,3,1,"PM","NM","Work",4,5
2035,3,1,"PM","SR","Other",0,171
2035,3,1,"PM","SR","Other",1,1818
2035,3,1,"PM","SR","Other",2,3595
2035,3,1,"PM","SR","Other",3,1759
2035,3,1,"PM","SR","Other",4,1150
2035,3,1,"PM","SR","Work",0,100
2035,3,1,"PM","SR","Work",1,262
2035,3,1,"PM","SR","Work",2,805
2035,3,1,"PM","SR","Work",3,436
2035,3,1,"PM","SR","Work",4,280
2035,3,1,"PM","TRN","Other",0,100
2035,3,1,"PM","TRN","Other",1,101
2035,3,1,"PM","TRN","Other",2,109
2035,3,1,"PM","TRN","Other",3,40
2035,3,1,"PM","TRN","Other",4,36
2035,3,1,"PM","TRN","Work",0,199
2035,3,1,"PM","TRN","Work",1,224
2035,3,1,"PM","TRN","Work",2,256
2035,3,1,"PM","TRN","Work",3,73
2035,3,1,"PM","TRN","Work",4,31
2035,3,2,"AM","DA","Other",0,48
2035,3,2,"AM","DA","Other",1,335
2035,3,2,"AM","DA","Other",2,1234
2035,3,2,"AM","DA","Other",3,531
2035,3,2,"AM","DA","Other",4,350
2035,3,2,"AM","DA","Work",0,31
2035,3,2,"AM","DA","Work",1,843
2035,3,2,"AM","DA","Work",2,2648
2035,3,2,"AM","DA","Work",3,1218
2035,3,2,"AM","DA","Work",4,612
2035,3,2,"AM","NM","Other",1,3
2035,3,2,"AM","NM","Other",2,19
2035,3,2,"AM","NM","Other",3,11
2035,3,2,"AM","NM","Other",4,8
2035,3,2,"AM","NM","Work",2,4
2035,3,2,"AM","NM","Work",3,2
2035,3,2,"AM","NM","Work",4,2
2035,3,2,"AM","SR","Other",0,69
2035,3,2,"AM","SR","Other",1,799
2035,3,2,"AM","SR","Other",2,1971
2035,3,2,"AM","SR","Other",3,940
2035,3,2,"AM","SR","Other",4,783
2035,3,2,"AM","SR","Work",0,21
2035,3,2,"AM","SR","Work",1,93
2035,3,2,"AM","SR","Work",2,370
2035,3,2,"AM","SR","Work",3,237
2035,3,2,"AM","SR","Work",4,141
2035,3,2,"AM","TRN","Other",0,3
2035,3,2,"AM","TRN","Other",1,59
2035,3,2,"AM","TRN","Other",2,134
2035,3,2,"AM","TRN","Other",3,59
2035,3,2,"AM","TRN","Other",4,24
2035,3,2,"AM","TRN","Work",0,34
2035,3,2,"AM","TRN","Work",1,43
2035,3,2,"AM","TRN","Work",2,63
2035,3,2,"AM","TRN","Work",3,25
2035,3,2,"AM","TRN","Work",4,18
2035,3,2,"EA","DA","Other",1,8
2035,3,2,"EA","DA","Other",2,48
2035,3,2,"EA","DA","Other",3,15
2035,3,2,"EA","DA","Other",4,9
2035,3,2,"EA","DA","Work",0,16
2035,3,2,"EA","DA","Work",1,262
2035,3,2,"EA","DA","Work",2,735
2035,3,2,"EA","DA","Work",3,385
2035,3,2,"EA","DA","Work",4,189
2035,3,2,"EA","NM","Work",0,1
2035,3,2,"EA","NM","Work",2,1
2035,3,2,"EA","SR","Other",0,2
2035,3,2,"EA","SR","Other",1,25
2035,3,2,"EA","SR","Other",2,55
2035,3,2,"EA","SR","Other",3,30
2035,3,2,"EA","SR","Other",4,31
2035,3,2,"EA","SR","Work",0,8
2035,3,2,"EA","SR","Work",1,30
2035,3,2,"EA","SR","Work",2,93
2035,3,2,"EA","SR","Work",3,49
2035,3,2,"EA","SR","Work",4,46
2035,3,2,"EA","TRN","Other",1,2
2035,3,2,"EA","TRN","Other",2,4
2035,3,2,"EA","TRN","Other",3,1
2035,3,2,"EA","TRN","Work",0,22
2035,3,2,"EA","TRN","Work",1,21
2035,3,2,"EA","TRN","Work",2,26
2035,3,2,"EA","TRN","Work",3,8
2035,3,2,"EA","TRN","Work",4,3
2035,3,2,"MD","DA","Other",0,91
2035,3,2,"MD","DA","Other",1,1023
2035,3,2,"MD","DA","Other",2,3555
2035,3,2,"MD","DA","Other",3,1580
2035,3,2,"MD","DA","Other",4,918
2035,3,2,"MD","DA","Work",0,34
2035,3,2,"MD","DA","Work",1,631
2035,3,2,"MD","DA","Work",2,1903
2035,3,2,"MD","DA","Work",3,959
2035,3,2,"MD","DA","Work",4,528
2035,3,2,"MD","NM","Other",0,7
2035,3,2,"MD","NM","Other",1,13
2035,3,2,"MD","NM","Other",2,38
2035,3,2,"MD","NM","Other",3,22
2035,3,2,"MD","NM","Other",4,9
2035,3,2,"MD","NM","Work",1,2
2035,3,2,"MD","NM","Work",2,2
2035,3,2,"MD","SR","Other",0,155
2035,3,2,"MD","SR","Other",1,1217
2035,3,2,"MD","SR","Other",2,2859
2035,3,2,"MD","SR","Other",3,1397
2035,3,2,"MD","SR","Other",4,1089
2035,3,2,"MD","SR","Work",0,24
2035,3,2,"MD","SR","Work",1,72
2035,3,2,"MD","SR","Work",2,226
2035,3,2,"MD","SR","Work",3,154
2035,3,2,"MD","SR","Work",4,122
2035,3,2,"MD","TRN","Other",0,29
2035,3,2,"MD","TRN","Other",1,26
2035,3,2,"MD","TRN","Other",2,72
2035,3,2,"MD","TRN","Other",3,25
2035,3,2,"MD","TRN","Other",4,24
2035,3,2,"MD","TRN","Work",0,41
2035,3,2,"MD","TRN","Work",1,36
2035,3,2,"MD","TRN","Work",2,63
2035,3,2,"MD","TRN","Work",3,31
2035,3,2,"MD","TRN","Work",4,20
2035,3,2,"NT","DA","Other",0,19
2035,3,2,"NT","DA","Other",1,263
2035,3,2,"NT","DA","Other",2,886
2035,3,2,"NT","DA","Other",3,454
2035,3,2,"NT","DA","Other",4,276
2035,3,2,"NT","DA","Work",0,17
2035,3,2,"NT","DA","Work",1,328
2035,3,2,"NT","DA","Work",2,959
2035,3,2,"NT","DA","Work",3,499
2035,3,2,"NT","DA","Work",4,314
2035,3,2,"NT","NM","Other",1,3
2035,3,2,"NT","NM","Other",2,8
2035,3,2,"NT","NM","Other",3,8
2035,3,2,"NT","NM","Other",4,1
2035,3,2,"NT","SR","Other",0,53
2035,3,2,"NT","SR","Other",1,325
2035,3,2,"NT","SR","Other",2,766
2035,3,2,"NT","SR","Other",3,388
2035,3,2,"NT","SR","Other",4,322
2035,3,2,"NT","SR","Work",0,26
2035,3,2,"NT","SR","Work",1,39
2035,3,2,"NT","SR","Work",2,115
2035,3,2,"NT","SR","Work",3,83
2035,3,2,"NT","SR","Work",4,78
2035,3,2,"NT","TRN","Other",0,13
2035,3,2,"NT","TRN","Other",1,14
2035,3,2,"NT","TRN","Other",2,36
2035,3,2,"NT","TRN","Other",3,21
2035,3,2,"NT","TRN","Other",4,21
2035,3,2,"NT","TRN","Work",0,22
2035,3,2,"NT","TRN","Work",1,21
2035,3,2,"NT","TRN","Work",2,37
2035,3,2,"NT","TRN","Work",3,11
2035,3,2,"NT","TRN","Work",4,10
2035,3,2,"PM","DA","Other",0,47
2035,3,2,"PM","DA","Other",1,453
2035,3,2,"PM","DA","Other",2,1498
2035,3,2,"PM","DA","Other",3,719
2035,3,2,"PM","DA","Other",4,459
2035,3,2,"PM","DA","Work",0,60
2035,3,2,"PM","DA","Work",1,1036
2035,3,2,"PM","DA","Work",2,3153
2035,3,2,"PM","DA","Work",3,1650
2035,3,2,"PM","DA","Work",4,920
2035,3,2,"PM","NM","Other",1,4
2035,3,2,"PM","NM","Other",2,21
2035,3,2,"PM","NM","Other",3,10
2035,3,2,"PM","NM","Other",4,16
2035,3,2,"PM","NM","Work",0,2
2035,3,2,"PM","NM","Work",1,1
2035,3,2,"PM","NM","Work",2,5
2035,3,2,"PM","NM","Work",3,2
2035,3,2,"PM","SR","Other",0,62
2035,3,2,"PM","SR","Other",1,654
2035,3,2,"PM","SR","Other",2,1453
2035,3,2,"PM","SR","Other",3,749
2035,3,2,"PM","SR","Other",4,597
2035,3,2,"PM","SR","Work",0,64
2035,3,2,"PM","SR","Work",1,137
2035,3,2,"PM","SR","Work",2,525
2035,3,2,"PM","SR","Work",3,338
2035,3,2,"PM","SR","Work",4,234
2035,3,2,"PM","TRN","Other",0,15
2035,3,2,"PM","TRN","Other",1,16
2035,3,2,"PM","TRN","Other",2,57
2035,3,2,"PM","TRN","Other",3,24
2035,3,2,"PM","TRN","Other",4,19
2035,3,2,"PM","TRN","Work",0,108
2035,3,2,"PM","TRN","Work",1,86
2035,3,2,"PM","TRN","Work",2,112
2035,3,2,"PM","TRN","Work",3,49
2035,3,2,"PM","TRN","Work",4,35
2035,3,3,"AM","DA","Other",0,408
2035,3,3,"AM","DA","Other",1,9944
2035,3,3,"AM","DA","Other",2,29009
2035,3,3,"AM","DA","Other",3,12201
2035,3,3,"AM","DA","Other",4,6458
2035,3,3,"AM","DA","Work",0,261
2035,3,3,"AM","DA","Work",1,6700
2035,3,3,"AM","DA","Work",2,17053
2035,3,3,"AM","DA","Work",3,7582
2035,3,3,"AM","DA","Work",4,3199
2035,3,3,"AM","NM","Other",0,2214
2035,3,3,"AM","NM","Other",1,4160
2035,3,3,"AM","NM","Other",2,6061
2035,3,3,"AM","NM","Other",3,2261
2035,3,3,"AM","NM","Other",4,1240
2035,3,3,"AM","NM","Work",0,347
2035,3,3,"AM","NM","Work",1,348
2035,3,3,"AM","NM","Work",2,583
2035,3,3,"AM","NM","Work",3,200
2035,3,3,"AM","NM","Work",4,122
2035,3,3,"AM","SR","Other",0,1283
2035,3,3,"AM","SR","Other",1,30386
2035,3,3,"AM","SR","Other",2,66656
2035,3,3,"AM","SR","Other",3,30959
2035,3,3,"AM","SR","Other",4,18862
2035,3,3,"AM","SR","Work",0,235
2035,3,3,"AM","SR","Work",1,1470
2035,3,3,"AM","SR","Work",2,4791
2035,3,3,"AM","SR","Work",3,2466
2035,3,3,"AM","SR","Work",4,1299
2035,3,3,"AM","TRN","Other",0,1296
2035,3,3,"AM","TRN","Other",1,2320
2035,3,3,"AM","TRN","Other",2,3032
2035,3,3,"AM","TRN","Other",3,1060
2035,3,3,"AM","TRN","Other",4,600
2035,3,3,"AM","TRN","Work",0,328
2035,3,3,"AM","TRN","Work",1,329
2035,3,3,"AM","TRN","Work",2,442
2035,3,3,"AM","TRN","Work",3,152
2035,3,3,"AM","TRN","Work",4,83
2035,3,3,"EA","DA","Other",0,11
2035,3,3,"EA","DA","Other",1,298
2035,3,3,"EA","DA","Other",2,882
2035,3,3,"EA","DA","Other",3,403
2035,3,3,"EA","DA","Other",4,209
2035,3,3,"EA","DA","Work",0,66
2035,3,3,"EA","DA","Work",1,1302
2035,3,3,"EA","DA","Work",2,3204
2035,3,3,"EA","DA","Work",3,1333
2035,3,3,"EA","DA","Work",4,635
2035,3,3,"EA","NM","Other",0,42
2035,3,3,"EA","NM","Other",1,128
2035,3,3,"EA","NM","Other",2,219
2035,3,3,"EA","NM","Other",3,90
2035,3,3,"EA","NM","Other",4,39
2035,3,3,"EA","NM","Work",0,83
2035,3,3,"EA","NM","Work",1,76
2035,3,3,"EA","NM","Work",2,99
2035,3,3,"EA","NM","Work",3,39
2035,3,3,"EA","NM","Work",4,24
2035,3,3,"EA","SR","Other",0,29
2035,3,3,"EA","SR","Other",1,735
2035,3,3,"EA","SR","Other",2,1556
2035,3,3,"EA","SR","Other",3,786
2035,3,3,"EA","SR","Other",4,507
2035,3,3,"EA","SR","Work",0,53
2035,3,3,"EA","SR","Work",1,163
2035,3,3,"EA","SR","Work",2,464
2035,3,3,"EA","SR","Work",3,252
2035,3,3,"EA","SR","Work",4,143
2035,3,3,"EA","TRN","Other",0,66
2035,3,3,"EA","TRN","Other",1,99
2035,3,3,"EA","TRN","Other",2,111
2035,3,3,"EA","TRN","Other",3,30
2035,3,3,"EA","TRN","Other",4,18
2035,3,3,"EA","TRN","Work",0,78
2035,3,3,"EA","TRN","Work",1,79
2035,3,3,"EA","TRN","Work",2,90
2035,3,3,"EA","TRN","Work",3,21
2035,3,3,"EA","TRN","Work",4,16
2035,3,3,"MD","DA","Other",0,2052
2035,3,3,"MD","DA","Other",1,40502
2035,3,3,"MD","DA","Other",2,110232
2035,3,3,"MD","DA","Other",3,41302
2035,3,3,"MD","DA","Other",4,19285
2035,3,3,"MD","DA","Work",0,320
2035,3,3,"MD","DA","Work",1,8999
2035,3,3,"MD","DA","Work",2,21682
2035,3,3,"MD","DA","Work",3,8678
2035,3,3,"MD","DA","Work",4,3835
2035,3,3,"MD","NM","Other",0,11101
2035,3,3,"MD","NM","Other",1,14048
2035,3,3,"MD","NM","Other",2,21865
2035,3,3,"MD","NM","Other",3,7487
2035,3,3,"MD","NM","Other",4,3638
2035,3,3,"MD","NM","Work",0,454
2035,3,3,"MD","NM","Work",1,599
2035,3,3,"MD","NM","Work",2,854
2035,3,3,"MD","NM","Work",3,298
2035,3,3,"MD","NM","Work",4,171
2035,3,3,"MD","SR","Other",0,3372
2035,3,3,"MD","SR","Other",1,40740
2035,3,3,"MD","SR","Other",2,85273
2035,3,3,"MD","SR","Other",3,39455
2035,3,3,"MD","SR","Other",4,25478
2035,3,3,"MD","SR","Work",0,268
2035,3,3,"MD","SR","Work",1,1111
2035,3,3,"MD","SR","Work",2,3378
2035,3,3,"MD","SR","Work",3,1738
2035,3,3,"MD","SR","Work",4,886
2035,3,3,"MD","TRN","Other",0,2538
2035,3,3,"MD","TRN","Other",1,2601
2035,3,3,"MD","TRN","Other",2,3456
2035,3,3,"MD","TRN","Other",3,1211
2035,3,3,"MD","TRN","Other",4,685
2035,3,3,"MD","TRN","Work",0,337
2035,3,3,"MD","TRN","Work",1,422
2035,3,3,"MD","TRN","Work",2,501
2035,3,3,"MD","TRN","Work",3,172
2035,3,3,"MD","TRN","Work",4,110
2035,3,3,"NT","DA","Other",0,329
2035,3,3,"NT","DA","Other",1,9438
2035,3,3,"NT","DA","Other",2,29244
2035,3,3,"NT","DA","Other",3,11722
2035,3,3,"NT","DA","Other",4,5635
2035,3,3,"NT","DA","Work",0,142
2035,3,3,"NT","DA","Work",1,4234
2035,3,3,"NT","DA","Work",2,10700
2035,3,3,"NT","DA","Work",3,4498
2035,3,3,"NT","DA","Work",4,2099
2035,3,3,"NT","NM","Other",0,2169
2035,3,3,"NT","NM","Other",1,3935
2035,3,3,"NT","NM","Other",2,6598
2035,3,3,"NT","NM","Other",3,2420
2035,3,3,"NT","NM","Other",4,1472
2035,3,3,"NT","NM","Work",0,229
2035,3,3,"NT","NM","Work",1,290
2035,3,3,"NT","NM","Work",2,509
2035,3,3,"NT","NM","Work",3,178
2035,3,3,"NT","NM","Work",4,96
2035,3,3,"NT","SR","Other",0,653
2035,3,3,"NT","SR","Other",1,8482
2035,3,3,"NT","SR","Other",2,18266
2035,3,3,"NT","SR","Other",3,9505
2035,3,3,"NT","SR","Other",4,6410
2035,3,3,"NT","SR","Work",0,110
2035,3,3,"NT","SR","Work",1,443
2035,3,3,"NT","SR","Work",2,1304
2035,3,3,"NT","SR","Work",3,635
2035,3,3,"NT","SR","Work",4,454
2035,3,3,"NT","TRN","Other",0,461
2035,3,3,"NT","TRN","Other",1,401
2035,3,3,"NT","TRN","Other",2,571
2035,3,3,"NT","TRN","Other",3,222
2035,3,3,"NT","TRN","Other",4,153
2035,3,3,"NT","TRN","Work",0,180
2035,3,3,"NT","TRN","Work",1,256
2035,3,3,"NT","TRN","Work",2,313
2035,3,3,"NT","TRN","Work",3,117
2035,3,3,"NT","TRN","Work",4,85
2035,3,3,"PM","DA","Other",0,735
2035,3,3,"PM","DA","Other",1,17009
2035,3,3,"PM","DA","Other",2,49358
2035,3,3,"PM","DA","Other",3,18771
2035,3,3,"PM","DA","Other",4,9172
2035,3,3,"PM","DA","Work",0,472
2035,3,3,"PM","DA","Work",1,12531
2035,3,3,"PM","DA","Work",2,29688
2035,3,3,"PM","DA","Work",3,12846
2035,3,3,"PM","DA","Work",4,5452
2035,3,3,"PM","NM","Other",0,4288
2035,3,3,"PM","NM","Other",1,6888
2035,3,3,"PM","NM","Other",2,10885
2035,3,3,"PM","NM","Other",3,3807
2035,3,3,"PM","NM","Other",4,2064
2035,3,3,"PM","NM","Work",0,586
2035,3,3,"PM","NM","Work",1,663
2035,3,3,"PM","NM","Work",2,1058
2035,3,3,"PM","NM","Work",3,424
2035,3,3,"PM","NM","Work",4,215
2035,3,3,"PM","SR","Other",0,1523
2035,3,3,"PM","SR","Other",1,21399
2035,3,3,"PM","SR","Other",2,44773
2035,3,3,"PM","SR","Other",3,21779
2035,3,3,"PM","SR","Other",4,13792
2035,3,3,"PM","SR","Work",0,438
2035,3,3,"PM","SR","Work",1,1400
2035,3,3,"PM","SR","Work",2,4439
2035,3,3,"PM","SR","Work",3,2388
2035,3,3,"PM","SR","Work",4,1323
2035,3,3,"PM","TRN","Other",0,1151
2035,3,3,"PM","TRN","Other",1,1437
2035,3,3,"PM","TRN","Other",2,2029
2035,3,3,"PM","TRN","Other",3,695
2035,3,3,"PM","TRN","Other",4,374
2035,3,3,"PM","TRN","Work",0,477
2035,3,3,"PM","TRN","Work",1,609
2035,3,3,"PM","TRN","Work",2,721
2035,3,3,"PM","TRN","Work",3,268
2035,3,3,"PM","TRN","Work",4,138
2035,3,4,"AM","DA","Other",0,1
2035,3,4,"AM","DA","Other",1,17
2035,3,4,"AM","DA","Other",2,49
2035,3,4,"AM","DA","Other",3,25
2035,3,4,"AM","DA","Other",4,11
2035,3,4,"AM","DA","Work",0,5
2035,3,4,"AM","DA","Work",1,124
2035,3,4,"AM","DA","Work",2,358
2035,3,4,"AM","DA","Work",3,186
2035,3,4,"AM","DA","Work",4,92
2035,3,4,"AM","SR","Other",0,3
2035,3,4,"AM","SR","Other",1,22
2035,3,4,"AM","SR","Other",2,56
2035,3,4,"AM","SR","Other",3,32
2035,3,4,"AM","SR","Other",4,12
2035,3,4,"AM","SR","Work",0,6
2035,3,4,"AM","SR","Work",1,12
2035,3,4,"AM","SR","Work",2,33
2035,3,4,"AM","SR","Work",3,18
2035,3,4,"AM","SR","Work",4,12
2035,3,4,"AM","TRN","Other",1,1
2035,3,4,"AM","TRN","Other",2,2
2035,3,4,"AM","TRN","Other",4,1
2035,3,4,"AM","TRN","Work",0,7
2035,3,4,"AM","TRN","Work",1,10
2035,3,4,"AM","TRN","Work",2,11
2035,3,4,"AM","TRN","Work",3,5
2035,3,4,"AM","TRN","Work",4,5
2035,3,4,"EA","DA","Other",0,1
2035,3,4,"EA","DA","Other",1,1
2035,3,4,"EA","DA","Other",2,5
2035,3,4,"EA","DA","Other",3,3
2035,3,4,"EA","DA","Other",4,1
2035,3,4,"EA","DA","Work",0,3
2035,3,4,"EA","DA","Work",1,50
2035,3,4,"EA","DA","Work",2,244
2035,3,4,"EA","DA","Work",3,102
2035,3,4,"EA","DA","Work",4,52
2035,3,4,"EA","SR","Other",1,2
2035,3,4,"EA","SR","Other",2,3
2035,3,4,"EA","SR","Other",3,3
2035,3,4,"EA","SR","Other",4,2
2035,3,4,"EA","SR","Work",0,4
2035,3,4,"EA","SR","Work",1,3
2035,3,4,"EA","SR","Work",2,21
2035,3,4,"EA","SR","Work",3,8
2035,3,4,"EA","SR","Work",4,11
2035,3,4,"EA","TRN","Other",0,1
2035,3,4,"EA","TRN","Work",0,3
2035,3,4,"EA","TRN","Work",1,7
2035,3,4,"EA","TRN","Work",2,8
2035,3,4,"EA","TRN","Work",3,3
2035,3,4,"EA","TRN","Work",4,3
2035,3,4,"MD","DA","Other",0,7
2035,3,4,"MD","DA","Other",1,66
2035,3,4,"MD","DA","Other",2,203
2035,3,4,"MD","DA","Other",3,101
2035,3,4,"MD","DA","Other",4,44
2035,3,4,"MD","DA","Work",0,2
2035,3,4,"MD","DA","Work",1,42
2035,3,4,"MD","DA","Work",2,138
2035,3,4,"MD","DA","Work",3,71
2035,3,4,"MD","DA","Work",4,41
2035,3,4,"MD","SR","Other",0,10
